I visited this location in October 2015 as this was our state conference site. I stayed in room 340, which is a King Suite City-View room. Check in was very quick and professionally handled (they had 3 employees at the guest services desk). Very spacious room, has microwave, mini-refrigerator, patio with chairs--could easily fit a family in this room. Everything... More	5.0
Good: The staff was very friendly and helpful when we asked for directions. It was a wonderfully clean room that fit 5 of us perfectly.	5.0
Bad: The staff wasn't very friendly and the carpeting in hallway was creepy and looked dirty. Good: Located on a quiet street	3.0
My sister came into town so we decided to go to The National Harbor for a night. Checking in, the hotel staff was very pleasant. Parking is in a garage behind the hotel, for 18. Our room was clean with nice views. The bed was very comfortable. We were able to walk comfortably to the harbor and sightsee. There are also restaurants and bars within walking distance. Breakfast was great, with canadian bacon and sausage patty meat options. There was also a waffle station, eggs, potatoes, fruit, yogurt, cereal, muffins, and other pastries. Checkout was a breeze, and the front desk staff again, was very pleasant. I very much enjoyed my stay and I will definitely return!	4.0
Absolutely terrible..I was told I was being given a Non smoking room. I walked in and it smelled of smoke with a ash tray sitting on table. Checked in late. Smoke is miserable..checking out as I type. Police were in parking lot as I was pulling in. People walking through parking lot heading back to houses in back of hotel..Avoid... More	1.0
Only issue for me was no microwave and fridge at most hotels I've stayed that's just standard	4.0
This was the second LaQuinta we stayed at it was very nice. We would stay there anytime. Because we have a dog it makes it even nicer because most hotels that allow pets are not that clean.	5.0
We really loved this place. It's beautiful. The grounds look great. The rooms are spacious and very well kept. We would definitely stay again. We had a three bedroom unit, and they were all wonderful.	5.0
What a wonderful surprise this hotel was to us!! We were greeted by the front desk and treated like royalty. Although we had to wait a half hour til our room was ready, they made sure we were comfortable and gave us bottled water. The room was GREAT. A huge bathtub was a delight. I don't normally take a bath... More	5.0
Very outdated, terrible water pressure, not enough towels in the room for a couple and the AC was very old and loud. Owner was nice but a 125 a night was way too much. If it was like 75 for the night the rating may have been better. The only reason I did not give this place one star is... More	2.0
I stayed for 5 nights on a business trip. Very nice hotel. Friendly and welcoming staff. Very spacious rooms. Pretty good breakfast with a variety of choices to choose from. I also enjoyed the warm cookies in the evenings. If i'm ever back in the area, I would definitely stay again. I dislike the hardwood floors because I could hear... More	4.0
I stayed at this hotel in September 2012 for five nights at the end of my six week honeymoon in North and South America. I know you get what you pay for however, this hotel was a complete dissapointment and a sour end to an amazing holiday. It's on the border of the tenderloin district which is known as the... More	1.0
Far out of the hustle and bustle of California traffic. Beautiful scenery of the marina and Queen Mary. Clean, comfortable. Enjoyed nights by their fire pit and the wonderful Fuego restaurant. We would definitely stay there again.We agree it is a perfect Romantic getaway and we do get lots of proposals made here. We are glad you enjoyed it and relaxed around our fire pits. Come back again soon.	5.0
